0	latitude	longitude	diurnal
25183	36.2761	-121.6638	50375.6
25184	36.2761	-121.6636	50375.6
25185	36.2762	-121.6630	50375.6
25186	36.2762	-121.6627	50375.6
25187	36.2762	-121.6622	50375.6
25188	36.2762	-121.6619	50375.6
25189	36.2762	-121.6613	50375.6
25190	36.2763	-121.6611	50375.6
25191	36.2763	-121.6605	50375.6
25192	36.2763	-121.6602	50375.6
25193	36.2763	-121.6597	50375.6
25194	36.2763	-121.6594	50375.6
25195	36.2764	-121.6588	50375.6
25196	36.2764	-121.6586	50375.6
25197	36.2764	-121.6580	50375.6
25198	36.2764	-121.6577	50375.6
25199	36.2764	-121.6572	50375.6
25200	36.2765	-121.6569	50375.6
25201	36.2765	-121.6563	50375.6
25202	36.2765	-121.6561	50375.6
25203	36.2765	-121.6555	50375.6
25204	36.2766	-121.6552	50375.6
25205	36.2766	-121.6547	50375.6
25206	36.2766	-121.6544	50375.6
25207	36.2766	-121.6538	50375.6
25208	36.2766	-121.6536	50375.6
25209	36.2767	-121.6530	50375.6
25210	36.2767	-121.6527	50375.6
25211	36.2767	-121.6522	50375.6
25212	36.2767	-121.6519	50375.6
25213	36.2767	-121.6513	50375.6
25214	36.2768	-121.6511	50375.6
25215	36.2768	-121.6505	50375.6
25216	36.2768	-121.6502	50375.6
25217	36.2768	-121.6497	50375.6
25218	36.2768	-121.6494	50375.6
25219	36.2769	-121.6488	50375.6
25220	36.2769	-121.6486	50375.6
25221	36.2769	-121.6480	50375.6
25222	36.2769	-121.6477	50375.6
25223	36.2770	-121.6472	50375.6
25224	36.2770	-121.6469	50375.6
25225	36.2770	-121.6463	50375.6
25226	36.2770	-121.6461	50375.6
25227	36.2770	-121.6455	50375.6
25228	36.2771	-121.6452	50375.6
25229	36.2771	-121.6447	50375.6
25230	36.2771	-121.6444	50375.6
25231	36.2771	-121.6438	50375.6
25232	36.2771	-121.6436	50375.6
25233	36.2772	-121.6430	50375.6
25234	36.2772	-121.6427	50375.6
25235	36.2772	-121.6422	50375.6
25236	36.2772	-121.6419	50375.6
25237	36.2772	-121.6413	50375.6
25238	36.2773	-121.6411	50375.6
25239	36.2773	-121.6405	50375.6
25240	36.2773	-121.6402	50375.6
25241	36.2773	-121.6397	50375.6
25242	36.2773	-121.6394	50375.6
25243	36.2774	-121.6388	50375.6
25244	36.2774	-121.6386	50375.6
25245	36.2774	-121.6380	50375.6
25246	36.2774	-121.6377	50375.6
25247	36.2775	-121.6372	50375.6
25248	36.2775	-121.6369	50375.6
25249	36.2775	-121.6363	50375.6
25250	36.2775	-121.6361	50375.6
25251	36.2775	-121.6358	50375.6
25252	36.2776	-121.6352	50375.6
25253	36.2776	-121.6350	50375.6
25254	36.2776	-121.6344	50375.6
25255	36.2776	-121.6341	50375.6
25256	36.2776	-121.6336	50375.6
25257	36.2777	-121.6333	50375.6
25258	36.2777	-121.6327	50375.6
25259	36.2777	-121.6325	50375.6
25260	36.2777	-121.6319	50375.6
25261	36.2777	-121.6316	50375.6
25262	36.2778	-121.6311	50375.6
25263	36.2778	-121.6308	50375.6
25264	36.2778	-121.6302	50375.6
25265	36.2778	-121.6300	50375.6
25266	36.2778	-121.6294	50375.6
25267	36.2779	-121.6291	50375.6
25268	36.2779	-121.6286	50375.6
25269	36.2779	-121.6283	50375.6
25270	36.2779	-121.6280	50375.6
25271	36.2779	-121.6275	50375.6
25272	36.2780	-121.6272	50375.6
25273	36.2780	-121.6269	50375.6
25274	36.2780	-121.6266	50375.6
25275	36.2780	-121.6261	50375.6
25276	36.2780	-121.6258	50375.6
25277	36.2780	-121.6255	50375.6
25278	36.2781	-121.6252	50375.6
25279	36.2781	-121.6247	50375.6
25280	36.2781	-121.6244	50375.6
25281	36.2781	-121.6241	50375.6
25282	36.2781	-121.6238	50375.6
25283	36.2781	-121.6233	50375.6
25284	36.2782	-121.6230	50375.6
25285	36.2782	-121.6227	50375.6
25286	36.2782	-121.6225	50375.6
25287	36.2782	-121.6219	50375.6
25288	36.2782	-121.6216	50375.6
25289	36.2782	-121.6213	50375.6
25290	36.2783	-121.6208	50375.6
25291	36.2783	-121.6205	50375.6
25292	36.2783	-121.6202	50375.6
25293	36.2783	-121.6200	50375.6
25294	36.2783	-121.6194	50375.6
25295	36.2784	-121.6191	50375.6
25296	36.2784	-121.6188	50375.6
25297	36.2784	-121.6186	50375.6
25298	36.2784	-121.6180	50375.6
25299	36.2784	-121.6177	50375.6
25300	36.2784	-121.6175	50375.6
25301	36.2785	-121.6172	50375.6
25302	36.2785	-121.6166	50375.6
25303	36.2785	-121.6163	50375.6
25304	36.2785	-121.6161	50375.6
25305	36.2785	-121.6158	50375.6
25306	36.2785	-121.6152	50375.6
25307	36.2786	-121.6150	50375.6
25308	36.2786	-121.6147	50375.6
25309	36.2786	-121.6144	50375.6
25310	36.2786	-121.6138	50375.6
25311	36.2786	-121.6136	50375.6
25312	36.2786	-121.6133	50375.6
25313	36.2787	-121.6130	50375.6
25314	36.2787	-121.6125	50375.6
25315	36.2787	-121.6122	50375.6
25316	36.2787	-121.6119	50375.6
25317	36.2787	-121.6116	50375.6
25318	36.2787	-121.6111	50375.6
25319	36.2788	-121.6108	50375.6
25320	36.2788	-121.6105	50375.6
25321	36.2788	-121.6102	50375.6
25322	36.2788	-121.6097	50375.6
25323	36.2788	-121.6094	50375.6
25324	36.2788	-121.6091	50375.6
25325	36.2789	-121.6088	50375.6
25326	36.2789	-121.6083	50375.6
25327	36.2789	-121.6080	50375.6
25328	36.2789	-121.6077	50375.6
25329	36.2789	-121.6075	50375.6
25330	36.2790	-121.6069	50375.6
25331	36.2790	-121.6066	50375.6
25332	36.2790	-121.6063	50375.6
25333	36.2790	-121.6061	50375.6
25334	36.2790	-121.6055	50375.6
25335	36.2790	-121.6052	50375.6
25336	36.2791	-121.6050	50375.6
25337	36.2791	-121.6044	50375.6
25338	36.2791	-121.6041	50375.6
25339	36.2791	-121.6038	50375.6
25340	36.2791	-121.6036	50375.6
25341	36.2791	-121.6030	50375.6
25342	36.2792	-121.6027	50375.6
25343	36.2792	-121.6025	50375.6
25344	36.2792	-121.6022	50375.6
25345	36.2792	-121.6016	50375.6
25346	36.2792	-121.6013	50375.6
25347	36.2792	-121.6011	50375.6
25348	36.2793	-121.6008	50375.6
25349	36.2793	-121.6002	50375.6
25350	36.2793	-121.6000	50375.6
25351	36.2793	-121.5997	50375.6
25352	36.2793	-121.5994	50375.6
25353	36.2793	-121.5988	50375.6
25354	36.2794	-121.5986	50375.6
25355	36.2794	-121.5983	50375.6
25356	36.2794	-121.5980	50375.6
25357	36.2794	-121.5975	50375.6
25358	36.2794	-121.5972	50375.6
25359	36.2794	-121.5969	50375.6
25360	36.2795	-121.5966	50375.6
25361	36.2795	-121.5961	50375.6
25362	36.2795	-121.5958	50375.6
25363	36.2795	-121.5955	50375.6
25364	36.2795	-121.5952	50375.6
25365	36.2795	-121.5947	50375.6
25366	36.2796	-121.5944	50375.6
25367	36.2796	-121.5941	50375.6
25368	36.2796	-121.5938	50375.6
25369	36.2796	-121.5933	50375.6
25370	36.2796	-121.5930	50375.6
25371	36.2797	-121.5927	50375.6
25372	36.2797	-121.5925	50375.6
25373	36.2797	-121.5919	50375.6
25374	36.2797	-121.5916	50375.6
25375	36.2797	-121.5913	50375.6
25376	36.2797	-121.5911	50375.6
25377	36.2798	-121.5905	50375.6
25378	36.2798	-121.5902	50375.6
25379	36.2798	-121.5900	50375.6
25380	36.2798	-121.5894	50375.6
25381	36.2798	-121.5891	50375.6
25382	36.2798	-121.5888	50375.6
25383	36.2799	-121.5886	50375.6
25384	36.2799	-121.5880	50375.6
25385	36.2799	-121.5877	50375.6
25386	36.2799	-121.5875	50375.6
25387	36.2799	-121.5872	50375.6
25388	36.2799	-121.5866	50375.6
25389	36.2800	-121.5863	50375.6
25390	36.2800	-121.5861	50375.6
25391	36.2800	-121.5858	50375.6
25392	36.2800	-121.5852	50375.6
25393	36.2800	-121.5850	50375.6
25394	36.2800	-121.5847	50375.6
25395	36.2801	-121.5844	50375.6
25396	36.2801	-121.5838	50375.6
25397	36.2801	-121.5836	50375.6
25398	36.2801	-121.5833	50375.6
25399	36.2801	-121.5830	50375.6
25400	36.2801	-121.5825	50375.6
25401	36.2802	-121.5822	50375.6
25402	36.2802	-121.5819	50375.6
25403	36.2802	-121.5816	50375.6
25404	36.2802	-121.5811	50375.6
25405	36.2802	-121.5808	50375.6
25406	36.2802	-121.5805	50375.6
25407	36.2803	-121.5802	50375.6
25408	36.2803	-121.5797	50375.6
25409	36.2803	-121.5794	50375.6
25410	36.2803	-121.5791	50375.6
25411	36.2803	-121.5788	50375.6
25412	36.2804	-121.5783	50375.6
25413	36.2804	-121.5780	50375.6
25414	36.2804	-121.5777	50375.6
25415	36.2804	-121.5775	50375.6
25416	36.2804	-121.5769	50375.6
25417	36.2804	-121.5766	50375.6
25418	36.2805	-121.5763	50375.6
25419	36.2805	-121.5761	50375.6
25420	36.2805	-121.5755	50375.6
25421	36.2805	-121.5752	50375.6
25422	36.2805	-121.5750	50375.6
25423	36.2805	-121.5744	50375.6
25424	36.2806	-121.5741	50375.6
25425	36.2806	-121.5738	50375.6
25426	36.2806	-121.5736	50375.6
25427	36.2806	-121.5730	50375.6
25428	36.2806	-121.5727	50375.6
25429	36.2806	-121.5725	50375.6
25430	36.2807	-121.5722	50375.6
25431	36.2807	-121.5716	50375.6
25432	36.2807	-121.5713	50375.6
25433	36.2807	-121.5711	50375.6
25434	36.2807	-121.5708	50375.6
25435	36.2807	-121.5702	50375.6
25436	36.2808	-121.5700	50375.6
25437	36.2808	-121.5697	50375.6
25438	36.2808	-121.5694	50375.6
25439	36.2808	-121.5688	50375.6
25440	36.2808	-121.5686	50375.6
25441	36.2808	-121.5683	50375.6
25442	36.2809	-121.5680	50375.6
25443	36.2809	-121.5675	50375.6
25444	36.2809	-121.5672	50375.6
25445	36.2809	-121.5669	50375.6
25446	36.2809	-121.5666	50375.6
25447	36.2809	-121.5661	50375.6
25448	36.2810	-121.5658	50375.6
25449	36.2810	-121.5655	50375.6
25450	36.2810	-121.5652	50375.6
25451	36.2810	-121.5647	50375.6
25452	36.2810	-121.5644	50375.6
25453	36.2810	-121.5641	50375.6
25454	36.2811	-121.5638	50375.6
25455	36.2811	-121.5633	50375.6
25456	36.2811	-121.5630	50375.6
25457	36.2811	-121.5627	50375.6
25458	36.2811	-121.5625	50375.6
25459	36.2812	-121.5619	50375.6
25460	36.2812	-121.5616	50375.6
25461	36.2812	-121.5613	50375.6
25462	36.2812	-121.5611	50375.6
25463	36.2812	-121.5605	50375.6
25464	36.2812	-121.5602	50375.6
25465	36.2813	-121.5600	50375.6
25466	36.2813	-121.5594	50375.6
25467	36.2813	-121.5591	50375.6
25468	36.2813	-121.5588	50375.6
25469	36.2813	-121.5586	50375.6
25470	36.2813	-121.5580	50375.6
25471	36.2814	-121.5577	50375.6
25472	36.2814	-121.5575	50375.6
25473	36.2814	-121.5572	50375.6
25474	36.2814	-121.5566	50375.6
25475	36.2814	-121.5563	50375.6
25476	36.2814	-121.5561	50375.6
25477	36.2815	-121.5558	50375.6
25478	36.2815	-121.5552	50375.6
25479	36.2815	-121.5550	50375.6
25480	36.2815	-121.5547	50375.6
25481	36.2815	-121.5544	50375.6
25482	36.2815	-121.5538	50375.6
25483	36.2816	-121.5536	50375.6
25484	36.2816	-121.5533	50375.6
25485	36.2816	-121.5530	50375.6
25486	36.2816	-121.5525	50375.6
25487	36.2816	-121.5522	50375.6
25488	36.2816	-121.5519	50375.6
25489	36.2817	-121.5516	50375.6
25490	36.2817	-121.5511	50375.6
25491	36.2817	-121.5508	50375.6
25492	36.2817	-121.5505	50375.6
25493	36.2817	-121.5502	50375.6
25494	36.2817	-121.5497	50375.6
25495	36.2818	-121.5494	50375.6
25496	36.2818	-121.5491	50375.6
25497	36.2818	-121.5488	50375.6
25498	36.2818	-121.5483	50375.6
25499	36.2818	-121.5480	50375.6
25500	36.2818	-121.5477	50375.6
25501	36.2819	-121.5475	50375.6
25502	36.2819	-121.5469	50375.6
25503	36.2819	-121.5466	50375.6
25504	36.2819	-121.5463	50375.6
25505	36.2819	-121.5461	50375.6
25506	36.2819	-121.5455	50375.6
25507	36.2820	-121.5452	50375.6
25508	36.2820	-121.5450	50375.6
25509	36.2820	-121.5444	50375.6
25510	36.2820	-121.5441	50375.6
25511	36.2820	-121.5438	50375.6
25512	36.2821	-121.5436	50375.6
25513	36.2821	-121.5430	50375.6
25514	36.2821	-121.5427	50375.6
25515	36.2821	-121.5425	50375.6
25516	36.2821	-121.5422	50375.6
25517	36.2821	-121.5416	50375.6
25518	36.2822	-121.5413	50375.6
25519	36.2822	-121.5411	50375.6
25520	36.2822	-121.5408	50375.6
25521	36.2822	-121.5402	50375.6
25522	36.2822	-121.5400	50375.6
25523	36.2822	-121.5397	50375.6
25524	36.2823	-121.5394	50375.6
25525	36.2823	-121.5388	50375.6
25526	36.2823	-121.5386	50375.6
25527	36.2823	-121.5383	50375.6
25528	36.2823	-121.5380	50375.6
25529	36.2823	-121.5375	50375.6
25530	36.2824	-121.5372	50375.6
25531	36.2824	-121.5369	50375.6
25532	36.2824	-121.5366	50375.6
25533	36.2824	-121.5361	50375.6
25534	36.2824	-121.5358	50375.6
25535	36.2824	-121.5355	50375.6
25536	36.2825	-121.5352	50375.6
25537	36.2825	-121.5347	50375.6
25538	36.2825	-121.5344	50375.6
25539	36.2825	-121.5341	50375.6
25540	36.2825	-121.5338	50375.6
25541	36.2825	-121.5333	50375.6
25542	36.2826	-121.5330	50375.6
25543	36.2826	-121.5327	50375.6
25544	36.2826	-121.5325	50375.6
25545	36.2826	-121.5319	50375.6
25546	36.2826	-121.5316	50375.6
25547	36.2826	-121.5313	50375.6
25548	36.2827	-121.5311	50375.6
25549	36.2827	-121.5305	50375.6
25550	36.2827	-121.5302	50375.6
25551	36.2827	-121.5300	50375.6
25552	36.2827	-121.5297	50375.6
25553	36.2827	-121.5291	50375.6
25554	36.2828	-121.5288	50375.6
25555	36.2828	-121.5286	50375.6
25556	36.2828	-121.5280	50375.6
25557	36.2828	-121.5277	50375.6
25558	36.2828	-121.5275	50375.6
25559	36.2828	-121.5272	50375.6
25560	36.2828	-121.5269	50375.6
25561	36.2828	-121.5266	50375.6
25562	36.2827	-121.5263	50375.6
25563	36.2827	-121.5261	50375.6
25564	36.2827	-121.5258	50375.6
25565	36.2827	-121.5255	50375.6
25566	36.2827	-121.5252	50375.6
25567	36.2826	-121.5250	50375.6
25568	36.2826	-121.5244	50375.6
25569	36.2826	-121.5241	50375.6
25570	36.2826	-121.5238	50375.6
25571	36.2825	-121.5236	50375.6
25572	36.2825	-121.5233	50375.6
25573	36.2825	-121.5230	50375.6
25574	36.2825	-121.5227	50375.6
25575	36.2825	-121.5225	50375.6
25576	36.2824	-121.5222	50375.6
25577	36.2824	-121.5219	50375.6
25578	36.2824	-121.5216	50375.6
25579	36.2824	-121.5213	50375.6
25580	36.2823	-121.5211	50375.6
25581	36.2823	-121.5208	50375.6
25582	36.2823	-121.5205	50375.6
25583	36.2823	-121.5202	50375.6
25584	36.2822	-121.5200	50375.6
25585	36.2822	-121.5197	50375.6
25586	36.2822	-121.5194	50375.6
25587	36.2822	-121.5191	50375.6
25588	36.2822	-121.5186	50375.6
25589	36.2821	-121.5183	50375.6
25590	36.2821	-121.5180	50375.6
25591	36.2821	-121.5177	50375.6
25592	36.2821	-121.5175	50375.6
25593	36.2820	-121.5172	50375.6
25594	36.2820	-121.5169	50375.6
25595	36.2820	-121.5166	50375.6
25596	36.2820	-121.5163	50375.6
25597	36.2820	-121.5161	50375.6
25598	36.2819	-121.5158	50375.6
25599	36.2819	-121.5155	50375.6
25600	36.2819	-121.5152	50375.6
25601	36.2819	-121.5150	50375.6
25602	36.2818	-121.5147	50375.6
25603	36.2818	-121.5144	50375.6
25604	36.2818	-121.5141	50375.6
25605	36.2818	-121.5138	50375.6
25606	36.2818	-121.5136	50375.6
25607	36.2817	-121.5133	50375.6
25608	36.2817	-121.5127	50375.6
25609	36.2817	-121.5125	50375.6
25610	36.2817	-121.5122	50375.6
25611	36.2816	-121.5119	50375.6
25612	36.2816	-121.5116	50375.6
25613	36.2816	-121.5113	50375.6
25614	36.2816	-121.5111	50375.6
25615	36.2816	-121.5108	50375.6
25616	36.2815	-121.5105	50375.6
25617	36.2815	-121.5102	50375.6
25618	36.2815	-121.5100	50375.6
25619	36.2815	-121.5097	50375.6
25620	36.2814	-121.5094	50375.6
25621	36.2814	-121.5091	50375.6
25622	36.2814	-121.5088	50375.6
25623	36.2814	-121.5086	50375.6
25624	36.2814	-121.5083	50375.6
25625	36.2813	-121.5080	50375.6
25626	36.2813	-121.5077	50375.6
25627	36.2813	-121.5075	50375.6
25628	36.2813	-121.5069	50375.6
25629	36.2812	-121.5066	50375.6
25630	36.2812	-121.5063	50375.6
25631	36.2812	-121.5061	50375.6
25632	36.2812	-121.5058	50375.6
25633	36.2812	-121.5055	50375.6
25634	36.2811	-121.5052	50375.6
25635	36.2811	-121.5050	50375.6
25636	36.2811	-121.5047	50375.6
25637	36.2811	-121.5044	50375.6
25638	36.2810	-121.5041	50375.6
25639	36.2810	-121.5038	50375.6
25640	36.2810	-121.5036	50375.6
25641	36.2810	-121.5033	50375.6
25642	36.2810	-121.5030	50375.6
25643	36.2809	-121.5027	50375.6
25644	36.2809	-121.5025	50375.6
25645	36.2809	-121.5022	50375.6
25646	36.2809	-121.5019	50375.6
25647	36.2808	-121.5016	50375.6
25648	36.2808	-121.5011	50375.6
25649	36.2808	-121.5008	50375.6
25650	36.2808	-121.5005	50375.6
25651	36.2808	-121.5002	50375.6
25652	36.2807	-121.5000	50375.6
25653	36.2807	-121.4997	50375.6
25654	36.2807	-121.4994	50375.6
25655	36.2807	-121.4991	50375.6
25656	36.2806	-121.4988	50375.6
25657	36.2806	-121.4986	50375.6
25658	36.2806	-121.4983	50375.6
25659	36.2806	-121.4980	50375.6
25660	36.2806	-121.4977	50375.6
25661	36.2805	-121.4975	50375.6
25662	36.2805	-121.4972	50375.6
25663	36.2805	-121.4969	50375.6
25664	36.2805	-121.4966	50375.6
25665	36.2804	-121.4963	50375.6
25666	36.2804	-121.4961	50375.6
25667	36.2804	-121.4958	50375.6
25668	36.2804	-121.4955	50375.6
25669	36.2804	-121.4950	50375.6
25670	36.2803	-121.4947	50375.6
25671	36.2803	-121.4944	50375.6
25672	36.2803	-121.4941	50375.6
25673	36.2803	-121.4938	50375.6
25674	36.2802	-121.4936	50375.6
25675	36.2802	-121.4933	50375.6
25676	36.2802	-121.4930	50375.6
25677	36.2802	-121.4927	50375.6
25678	36.2802	-121.4925	50375.6
25679	36.2801	-121.4922	50375.6
25680	36.2801	-121.4919	50375.6
25681	36.2801	-121.4916	50375.6
25682	36.2801	-121.4913	50375.6
25683	36.2800	-121.4911	50375.6
25684	36.2800	-121.4908	50375.6
25685	36.2800	-121.4905	50375.6
25686	36.2800	-121.4902	50375.6
25687	36.2800	-121.4900	50375.6
25688	36.2799	-121.4897	50375.6
25689	36.2799	-121.4891	50375.6
25690	36.2799	-121.4888	50375.6
25691	36.2799	-121.4886	50375.6
25692	36.2798	-121.4883	50375.6
25693	36.2798	-121.4880	50375.6
25694	36.2798	-121.4877	50375.6
25695	36.2798	-121.4875	50375.6
25696	36.2798	-121.4872	50375.6
25697	36.2797	-121.4869	50375.6
25698	36.2797	-121.4866	50375.6
25699	36.2797	-121.4863	50375.6
25700	36.2797	-121.4861	50375.6
25701	36.2796	-121.4858	50375.6
25702	36.2796	-121.4855	50375.6
25703	36.2796	-121.4852	50375.6
25704	36.2796	-121.4850	50375.6
25705	36.2795	-121.4847	50375.6
25706	36.2795	-121.4844	50375.6
25707	36.2795	-121.4841	50375.6
25708	36.2795	-121.4838	50375.6
25709	36.2795	-121.4833	50375.6
25710	36.2794	-121.4830	50375.6
25711	36.2794	-121.4827	50375.6
25712	36.2794	-121.4825	50375.6
25713	36.2794	-121.4822	50375.6
25714	36.2793	-121.4819	50375.6
25715	36.2793	-121.4816	50375.6
25716	36.2793	-121.4813	50375.6
25717	36.2793	-121.4811	50375.6
25718	36.2793	-121.4808	50375.6
25719	36.2792	-121.4805	50375.6
25720	36.2792	-121.4802	50375.6
25721	36.2792	-121.4800	50375.6
25722	36.2792	-121.4797	50375.6
25723	36.2791	-121.4794	50375.6
25724	36.2791	-121.4791	50375.6
25725	36.2791	-121.4788	50375.6
25726	36.2791	-121.4786	50375.6
25727	36.2791	-121.4783	50375.6
25728	36.2790	-121.4780	50375.6
25729	36.2790	-121.4775	50375.6
25730	36.2790	-121.4772	50375.6
25731	36.2790	-121.4769	50375.6
25732	36.2789	-121.4766	50375.6
25733	36.2789	-121.4763	50375.6
25734	36.2789	-121.4761	50375.6
25735	36.2789	-121.4758	50375.6
25736	36.2789	-121.4755	50375.6
25737	36.2788	-121.4752	50375.6
25738	36.2788	-121.4750	50375.6
25739	36.2788	-121.4747	50375.6
25740	36.2788	-121.4744	50375.6
25741	36.2787	-121.4741	50375.6
25742	36.2787	-121.4738	50375.6
25743	36.2787	-121.4736	50375.6
25744	36.2787	-121.4733	50375.6
25745	36.2787	-121.4730	50375.6
25746	36.2786	-121.4727	50375.6
25747	36.2786	-121.4725	50375.6
25748	36.2786	-121.4722	50375.6
25749	36.2786	-121.4716	50375.6
25750	36.2785	-121.4713	50375.6
25751	36.2785	-121.4711	50375.6
25752	36.2785	-121.4708	50375.6
25753	36.2785	-121.4702	50375.6
25754	36.2785	-121.4697	50375.6
25755	36.2785	-121.4694	50375.6
25756	36.2785	-121.4688	50375.6
25757	36.2785	-121.4683	50375.6
25758	36.2785	-121.4680	50375.6
25759	36.2785	-121.4675	50375.6
25760	36.2785	-121.4669	50375.6
25761	36.2785	-121.4666	50375.6
25762	36.2785	-121.4661	50375.6
25763	36.2785	-121.4655	50375.6
25764	36.2785	-121.4652	50375.6
25765	36.2785	-121.4647	50375.6
25766	36.2785	-121.4641	50375.6
25767	36.2785	-121.4638	50375.6
25768	36.2785	-121.4633	50375.6
25769	36.2785	-121.4627	50375.6
25770	36.2785	-121.4625	50375.6
25771	36.2785	-121.4619	50375.6
25772	36.2785	-121.4613	50375.6
25773	36.2785	-121.4611	50375.6
25774	36.2785	-121.4605	50375.6
25775	36.2785	-121.4600	50375.6
25776	36.2785	-121.4597	50375.6
25777	36.2785	-121.4591	50375.6
25778	36.2785	-121.4586	50375.6
25779	36.2785	-121.4580	50375.6
25780	36.2785	-121.4577	50375.6
25781	36.2785	-121.4572	50375.6
25782	36.2785	-121.4566	50375.6
25783	36.2785	-121.4563	50375.6
25784	36.2785	-121.4558	50375.6
25785	36.2785	-121.4552	50375.6
25786	36.2785	-121.4550	50375.6
25787	36.2785	-121.4544	50375.6
25788	36.2785	-121.4538	50375.6
25789	36.2785	-121.4536	50375.6
25790	36.2785	-121.4530	50375.6
25791	36.2785	-121.4525	50375.6
25792	36.2785	-121.4522	50375.6
25793	36.2785	-121.4516	50375.6
25794	36.2785	-121.4511	50375.6
25795	36.2785	-121.4508	50375.6
25796	36.2785	-121.4502	50375.6
25797	36.2785	-121.4497	50375.6
25798	36.2785	-121.4494	50375.6
25799	36.2785	-121.4488	50375.6
25800	36.2785	-121.4483	50375.6
25801	36.2785	-121.4480	50375.6
25802	36.2785	-121.4475	50375.6
25803	36.2785	-121.4469	50375.6
25804	36.2785	-121.4466	50375.6
25805	36.2785	-121.4461	50375.6
25806	36.2785	-121.4455	50375.6
25807	36.2785	-121.4452	50375.6
25808	36.2785	-121.4447	50375.6
25809	36.2785	-121.4441	50375.6
25810	36.2785	-121.4438	50375.6
25811	36.2785	-121.4433	50375.6
25812	36.2785	-121.4427	50375.6
25813	36.2785	-121.4425	50375.6
25814	36.2785	-121.4419	50375.6
25815	36.2785	-121.4413	50375.6
25816	36.2785	-121.4411	50375.6
25817	36.2785	-121.4405	50375.6
25818	36.2785	-121.4400	50375.6
25819	36.2785	-121.4397	50375.6
25820	36.2785	-121.4391	50375.6
25821	36.2785	-121.4386	50375.6
25822	36.2785	-121.4380	50375.6
25823	36.2785	-121.4377	50375.6
25824	36.2785	-121.4372	50375.6
25825	36.2785	-121.4366	50375.6
25826	36.2785	-121.4363	50375.6
25827	36.2785	-121.4358	50375.6
25828	36.2785	-121.4352	50375.6
25829	36.2785	-121.4350	50375.6
25830	36.2785	-121.4344	50375.6
25831	36.2785	-121.4338	50375.6
25832	36.2785	-121.4336	50375.6
25833	36.2785	-121.4330	50375.6
25834	36.2785	-121.4325	50375.6
25835	36.2785	-121.4322	50375.6
25836	36.2785	-121.4316	50375.6
25837	36.2785	-121.4311	50375.6
25838	36.2785	-121.4308	50375.6
25839	36.2785	-121.4302	50375.6
25840	36.2785	-121.4297	50375.6
25841	36.2785	-121.4294	50375.6
25842	36.2785	-121.4288	50375.6
25843	36.2785	-121.4283	50375.6
25844	36.2785	-121.4280	50375.6
25845	36.2785	-121.4275	50375.6
25846	36.2785	-121.4269	50375.6
25847	36.2785	-121.4266	50375.6
25848	36.2785	-121.4261	50375.6
25849	36.2785	-121.4258	50375.6
25850	36.2785	-121.4255	50375.6
25851	36.2785	-121.4252	50375.6
25852	36.2785	-121.4250	50375.6
25853	36.2785	-121.4244	50375.6
25854	36.2785	-121.4241	50375.6
25855	36.2785	-121.4238	50375.6
25856	36.2785	-121.4236	50375.6
25857	36.2785	-121.4233	50375.6
25858	36.2785	-121.4230	50375.6
25859	36.2785	-121.4227	50375.6
25860	36.2785	-121.4225	50375.6
25861	36.2785	-121.4222	50375.6
25862	36.2785	-121.4216	50375.6
25863	36.2785	-121.4213	50375.6
25864	36.2785	-121.4211	50375.6
25865	36.2785	-121.4208	50375.6
25866	36.2785	-121.4205	50375.6
25867	36.2785	-121.4202	50375.6
25868	36.2785	-121.4200	50375.6
25869	36.2785	-121.4197	50375.6
25870	36.2785	-121.4194	50375.6
25871	36.2785	-121.4188	50375.6
25872	36.2785	-121.4186	50375.6
25873	36.2785	-121.4183	50375.6
25874	36.2785	-121.4180	50375.6
25875	36.2785	-121.4177	50375.6
25876	36.2785	-121.4175	50375.6
25877	36.2785	-121.4172	50375.6
25878	36.2786	-121.4169	50375.6
25879	36.2786	-121.4166	50375.6
25880	36.2786	-121.4163	50375.6
25881	36.2786	-121.4158	50375.6
25882	36.2786	-121.4155	50375.6
25883	36.2786	-121.4152	50375.6
25884	36.2786	-121.4150	50375.6
25885	36.2786	-121.4147	50375.6
25886	36.2786	-121.4144	50375.6
25887	36.2786	-121.4141	50375.6
25888	36.2786	-121.4138	50375.6
25889	36.2786	-121.4136	50375.6
25890	36.2786	-121.4130	50375.6
25891	36.2786	-121.4127	50375.6
25892	36.2786	-121.4125	50375.6
25893	36.2786	-121.4122	50375.6
25894	36.2786	-121.4119	50375.6
25895	36.2786	-121.4116	50375.6
25896	36.2786	-121.4113	50375.6
25897	36.2786	-121.4111	50375.6
25898	36.2786	-121.4108	50375.6
25899	36.2786	-121.4102	50375.6
25900	36.2786	-121.4100	50375.6
25901	36.2786	-121.4097	50375.6
25902	36.2786	-121.4094	50375.6
25903	36.2786	-121.4091	50375.6
25904	36.2786	-121.4088	50375.6
25905	36.2786	-121.4086	50375.6
25906	36.2786	-121.4083	50375.6
25907	36.2786	-121.4080	50375.6
25908	36.2786	-121.4075	50375.6
25909	36.2786	-121.4072	50375.6
25910	36.2786	-121.4069	50375.6
25911	36.2786	-121.4066	50375.6
25912	36.2786	-121.4063	50375.6
25913	36.2786	-121.4061	50375.6
25914	36.2787	-121.4058	50375.6
25915	36.2787	-121.4055	50375.6
25916	36.2787	-121.4052	50375.6
25917	36.2787	-121.4050	50375.6
25918	36.2787	-121.4044	50375.6
