latitude,longitude,diurnal
36.2797,-121.2516,50375.5
36.2797,-121.2511,50375.5
36.2797,-121.2508,50375.5
36.2797,-121.2502,50375.5
36.2797,-121.2497,50375.5
36.2797,-121.2494,50375.5
36.2797,-121.2488,50375.5
36.2797,-121.2483,50375.5
36.2797,-121.2480,50375.5
36.2797,-121.2475,50375.5
36.2797,-121.2472,50375.5
36.2797,-121.2466,50375.5
36.2797,-121.2461,50375.5
36.2797,-121.2458,50375.5
36.2797,-121.2452,50375.5
36.2797,-121.2447,50375.5
36.2797,-121.2444,50375.5
36.2797,-121.2438,50375.5
36.2797,-121.2433,50375.5
36.2797,-121.2430,50375.5
36.2797,-121.2425,50375.5
36.2797,-121.2422,50375.5
36.2797,-121.2416,50375.5
36.2797,-121.2411,50375.5
36.2797,-121.2408,50375.5
36.2797,-121.2402,50375.5
36.2797,-121.2397,50375.5
36.2797,-121.2394,50375.5
36.2797,-121.2388,50375.5
36.2797,-121.2386,50375.5
36.2797,-121.2380,50375.5
36.2797,-121.2375,50375.5
36.2797,-121.2372,50375.5
36.2797,-121.2366,50375.5
36.2797,-121.2361,50375.5
36.2797,-121.2358,50375.5
36.2797,-121.2352,50375.5
36.2797,-121.2347,50375.5
36.2797,-121.2344,50375.5
36.2797,-121.2338,50375.5
36.2797,-121.2336,50375.5
36.2797,-121.2330,50375.5
36.2797,-121.2325,50375.5
36.2797,-121.2322,50375.5
36.2797,-121.2316,50375.5
36.2797,-121.2311,50375.5
36.2797,-121.2308,50375.5
36.2797,-121.2302,50375.5
36.2797,-121.2300,50375.5
36.2797,-121.2294,50375.5
36.2797,-121.2288,50375.5
36.2797,-121.2286,50375.5
36.2797,-121.2280,50375.5
36.2797,-121.2275,50375.5
36.2797,-121.2272,50375.5
36.2797,-121.2266,50375.5
36.2797,-121.2261,50375.5
36.2797,-121.2258,50375.5
36.2797,-121.2252,50375.5
36.2797,-121.2250,50375.5
36.2797,-121.2244,50375.5
36.2797,-121.2238,50375.5
36.2797,-121.2236,50375.5
36.2797,-121.2230,50375.5
36.2797,-121.2225,50375.5
36.2797,-121.2222,50375.5
36.2797,-121.2216,50375.5
36.2797,-121.2213,50375.5
36.2797,-121.2208,50375.5
36.2797,-121.2202,50375.5
36.2797,-121.2200,50375.5
36.2796,-121.2194,50375.5
36.2796,-121.2188,50375.5
36.2796,-121.2186,50375.5
36.2796,-121.2180,50375.5
36.2796,-121.2175,50375.5
36.2796,-121.2172,50375.5
36.2796,-121.2166,50375.5
36.2796,-121.2163,50375.5
36.2796,-121.2158,50375.5
36.2796,-121.2152,50375.5
36.2796,-121.2150,50375.5
36.2796,-121.2144,50375.5
36.2796,-121.2138,50375.5
36.2796,-121.2136,50375.5
36.2796,-121.2130,50375.5
36.2796,-121.2127,50375.5
36.2796,-121.2122,50375.5
36.2796,-121.2116,50375.5
36.2796,-121.2113,50375.5
36.2796,-121.2108,50375.5
36.2796,-121.2102,50375.5
36.2796,-121.2100,50375.5
36.2796,-121.2094,50375.5
36.2796,-121.2088,50375.5
36.2796,-121.2086,50375.5
36.2796,-121.2080,50375.5
36.2796,-121.2077,50375.5
36.2796,-121.2072,50375.5
36.2796,-121.2066,50375.5
36.2796,-121.2063,50375.5
36.2796,-121.2058,50375.5
36.2796,-121.2052,50375.5
36.2796,-121.2050,50375.5
36.2796,-121.2044,50375.5
36.2796,-121.2041,50375.5
36.2796,-121.2036,50375.5
36.2796,-121.2030,50375.5
36.2796,-121.2027,50375.5
36.2796,-121.2022,50375.5
36.2796,-121.2016,50375.5
36.2796,-121.2013,50375.5
36.2796,-121.2008,50375.5
36.2796,-121.2005,50375.5
36.2796,-121.2000,50375.5
36.2796,-121.1994,50375.5
36.2796,-121.1991,50375.5
36.2796,-121.1986,50375.5
36.2796,-121.1980,50375.5
36.2796,-121.1977,50375.5
36.2796,-121.1972,50375.5
36.2796,-121.1966,50375.5
36.2796,-121.1963,50375.5
36.2796,-121.1958,50375.5
36.2796,-121.1955,50375.5
36.2796,-121.1950,50375.5
36.2796,-121.1944,50375.5
36.2796,-121.1941,50375.5
36.2795,-121.1944,50395.9
36.2795,-121.1941,50395.9
36.2795,-121.1936,50395.9
36.2795,-121.1933,50395.9
36.2795,-121.1927,50395.9
36.2795,-121.1925,50395.9
36.2795,-121.1919,50395.9
36.2795,-121.1916,50395.9
36.2795,-121.1911,50395.9
36.2795,-121.1905,50395.9
36.2795,-121.1902,50395.9
36.2795,-121.1897,50395.9
36.2795,-121.1894,50395.9
36.2795,-121.1888,50395.9
36.2795,-121.1886,50395.9
36.2795,-121.1880,50395.9
36.2795,-121.1877,50395.9
36.2795,-121.1872,50395.9
36.2795,-121.1869,50395.9
36.2795,-121.1863,50395.9
36.2795,-121.1861,50395.9
36.2795,-121.1855,50395.9
36.2795,-121.1852,50395.9
36.2795,-121.1847,50396.0
36.2795,-121.1841,50396.0
36.2795,-121.1838,50396.0
36.2794,-121.1833,50396.0
36.2794,-121.1830,50396.0
36.2794,-121.1825,50396.0
36.2794,-121.1819,50396.0
36.2794,-121.1816,50396.0
36.2793,-121.1811,50396.0
36.2793,-121.1805,50396.0
36.2793,-121.1802,50396.0
36.2793,-121.1797,50396.0
36.2793,-121.1794,50396.0
36.2793,-121.1788,50396.0
36.2792,-121.1783,50396.0
36.2792,-121.1780,50396.0
36.2792,-121.1775,50396.0
36.2792,-121.1769,50396.0
36.2792,-121.1766,50396.0
36.2791,-121.1761,50396.0
36.2791,-121.1758,50396.0
36.2791,-121.1752,50396.0
36.2791,-121.1747,50396.0
36.2791,-121.1744,50396.0
36.2790,-121.1738,50396.0
36.2790,-121.1733,50396.0
36.2790,-121.1730,50396.0
36.2790,-121.1725,50396.0
36.2790,-121.1722,50396.0
36.2789,-121.1716,50396.0
36.2789,-121.1711,50396.1
36.2789,-121.1708,50396.1
36.2789,-121.1702,50396.1
36.2789,-121.1700,50396.1
36.2788,-121.1694,50396.1
36.2788,-121.1688,50396.1
36.2788,-121.1686,50396.1
36.2788,-121.1680,50396.1
36.2788,-121.1675,50396.1
36.2787,-121.1672,50396.1
36.2787,-121.1666,50396.1
36.2787,-121.1663,50396.1
36.2787,-121.1658,50396.1
36.2787,-121.1652,50396.1
36.2786,-121.1650,50396.1
36.2786,-121.1644,50396.1
36.2786,-121.1638,50396.1
36.2786,-121.1636,50396.1
36.2786,-121.1630,50396.1
36.2785,-121.1627,50396.1
36.2785,-121.1622,50396.1
36.2785,-121.1616,50396.1
36.2785,-121.1613,50396.1
36.2785,-121.1608,50396.1
36.2784,-121.1602,50396.1
36.2784,-121.1600,50396.1
36.2784,-121.1594,50396.1
36.2784,-121.1591,50396.1
36.2784,-121.1586,50396.1
36.2784,-121.1580,50396.1
36.2783,-121.1577,50396.1
36.2783,-121.1572,50396.1
36.2783,-121.1566,50396.2
36.2783,-121.1563,50396.2
36.2783,-121.1558,50396.2
36.2782,-121.1555,50396.2
36.2782,-121.1550,50396.2
36.2782,-121.1544,50396.2
36.2782,-121.1541,50396.2
36.2782,-121.1536,50396.2
36.2781,-121.1530,50396.2
36.2781,-121.1527,50396.2
36.2781,-121.1522,50396.2
36.2781,-121.1519,50396.2
36.2781,-121.1513,50396.2
36.2780,-121.1508,50396.2
36.2780,-121.1505,50396.2
36.2780,-121.1500,50396.2
36.2780,-121.1494,50396.2
36.2780,-121.1491,50396.2
36.2779,-121.1486,50396.2
36.2779,-121.1483,50396.2
36.2779,-121.1477,50396.2
36.2779,-121.1472,50396.2
36.2779,-121.1469,50396.2
36.2778,-121.1463,50396.2
36.2778,-121.1458,50396.2
36.2778,-121.1455,50396.2
36.2778,-121.1450,50396.2
36.2778,-121.1447,50396.2
36.2777,-121.1441,50396.2
36.2777,-121.1436,50396.2
36.2777,-121.1433,50396.3
36.2777,-121.1427,50396.3
36.2777,-121.1425,50396.3
36.2776,-121.1419,50396.3
36.2776,-121.1413,50396.3
36.2776,-121.1411,50396.3
36.2776,-121.1405,50396.3
36.2776,-121.1400,50396.3
36.2775,-121.1397,50396.3
36.2775,-121.1391,50396.3
36.2775,-121.1388,50396.3
36.2775,-121.1383,50396.3
36.2775,-121.1377,50396.3
36.2774,-121.1375,50396.3
36.2774,-121.1369,50396.3
36.2774,-121.1363,50396.3
36.2774,-121.1361,50396.3
36.2774,-121.1355,50396.3
36.2774,-121.1352,50396.3
36.2773,-121.1347,50396.3
36.2773,-121.1341,50396.3
36.2773,-121.1338,50396.3
36.2773,-121.1333,50396.3
36.2773,-121.1327,50396.3
36.2772,-121.1325,50396.3
36.2772,-121.1319,50396.3
36.2772,-121.1316,50396.3
36.2772,-121.1311,50396.3
36.2772,-121.1305,50396.3
36.2771,-121.1302,50396.3
36.2771,-121.1297,50396.3
36.2771,-121.1291,50396.3
36.2771,-121.1288,50396.3
36.2771,-121.1283,50396.4
36.2770,-121.1280,50396.4
36.2770,-121.1275,50396.4
36.2770,-121.1269,50396.4
36.2770,-121.1266,50396.4
36.2770,-121.1261,50396.4
36.2769,-121.1255,50396.4
36.2769,-121.1252,50396.4
36.2769,-121.1247,50396.4
36.2769,-121.1244,50396.4
36.2769,-121.1238,50396.4
36.2768,-121.1233,50396.4
36.2768,-121.1230,50396.4
36.2768,-121.1225,50396.4
36.2768,-121.1219,50396.4
36.2768,-121.1216,50396.4
36.2767,-121.1211,50396.4
36.2767,-121.1208,50396.4
36.2767,-121.1202,50396.4
36.2767,-121.1197,50396.4
36.2767,-121.1194,50396.4
36.2766,-121.1188,50396.4
36.2766,-121.1186,50396.4
36.2766,-121.1180,50396.4
36.2766,-121.1175,50396.4
36.2766,-121.1172,50396.4
36.2765,-121.1166,50396.4
36.2765,-121.1161,50396.4
36.2765,-121.1158,50396.4
36.2765,-121.1152,50396.4
36.2765,-121.1150,50396.4
36.2764,-121.1144,50396.4
36.2764,-121.1138,50396.5
36.2764,-121.1136,50396.5
36.2764,-121.1130,50396.5
36.2764,-121.1125,50396.5
36.2763,-121.1122,50396.5
36.2763,-121.1116,50396.5
36.2763,-121.1113,50396.5
36.2763,-121.1108,50396.5
36.2763,-121.1102,50396.5
36.2762,-121.1100,50396.5
36.2762,-121.1094,50396.5
36.2762,-121.1088,50396.5
36.2762,-121.1086,50396.5
36.2762,-121.1080,50396.5
36.2761,-121.1077,50396.5
36.2761,-121.1072,50396.5
36.2761,-121.1066,50396.5
36.2761,-121.1063,50396.5
36.2761,-121.1058,50396.5
36.2760,-121.1052,50396.5
36.2760,-121.1050,50396.5
36.2760,-121.1044,50396.5
36.2760,-121.1041,50396.5
36.2760,-121.1036,50396.5
36.2760,-121.1030,50396.5
36.2759,-121.1027,50396.5
36.2759,-121.1022,50396.5
36.2759,-121.1016,50396.5
36.2759,-121.1013,50396.5
36.2759,-121.1008,50396.5
36.2758,-121.1005,50396.5
36.2758,-121.1000,50396.6
36.2758,-121.0994,50396.6
36.2758,-121.0991,50396.6
36.2758,-121.0986,50396.6
36.2757,-121.0980,50396.6
36.2757,-121.0977,50396.6
36.2757,-121.0972,50396.6
36.2757,-121.0969,50396.6
36.2757,-121.0963,50396.6
36.2756,-121.0958,50396.6
36.2756,-121.0955,50396.6
36.2756,-121.0950,50396.6
36.2756,-121.0944,50396.6
36.2756,-121.0941,50396.6
36.2755,-121.0936,50396.6
36.2755,-121.0933,50396.6
36.2755,-121.0927,50396.6
36.2755,-121.0922,50396.6
36.2755,-121.0919,50396.6
36.2754,-121.0913,50396.6
36.2754,-121.0911,50396.6
36.2754,-121.0905,50396.6
36.2754,-121.0900,50396.6
36.2754,-121.0897,50396.6
36.2753,-121.0891,50396.6
36.2753,-121.0886,50396.6
36.2753,-121.0883,50396.6
36.2753,-121.0877,50396.6
36.2753,-121.0875,50396.6
36.2752,-121.0869,50396.6
36.2752,-121.0863,50396.7
36.2752,-121.0861,50396.7
36.2752,-121.0855,50396.7
36.2752,-121.0850,50396.7
36.2751,-121.0847,50396.7
36.2751,-121.0841,50396.7
36.2751,-121.0838,50396.7
36.2751,-121.0833,50396.7
36.2751,-121.0827,50396.7
36.2750,-121.0825,50396.7
36.2750,-121.0819,50396.7
36.2750,-121.0813,50396.7
36.2750,-121.0811,50396.7
36.2750,-121.0805,50396.7
36.2749,-121.0802,50396.7
36.2749,-121.0797,50396.7
36.2749,-121.0791,50396.7
36.2749,-121.0788,50396.7
36.2749,-121.0783,50396.7
36.2748,-121.0777,50396.7
36.2748,-121.0775,50396.7
36.2748,-121.0769,50396.7
36.2748,-121.0766,50396.7
36.2748,-121.0761,50396.7
36.2747,-121.0755,50396.7
36.2747,-121.0752,50396.7
36.2747,-121.0747,50396.7
36.2747,-121.0741,50396.7
36.2747,-121.0738,50396.7
36.2746,-121.0733,50396.7
36.2746,-121.0730,50396.7
36.2746,-121.0725,50396.8
36.2746,-121.0719,50396.8
36.2746,-121.0716,50396.8
36.2745,-121.0711,50396.8
36.2745,-121.0705,50396.8
36.2745,-121.0702,50396.8
36.2745,-121.0697,50396.8
36.2745,-121.0694,50396.8
36.2744,-121.0688,50396.8
36.2744,-121.0683,50396.8
36.2745,-121.0680,50396.8
36.2745,-121.0675,50396.8
36.2745,-121.0669,50396.8
36.2745,-121.0663,50396.8
36.2745,-121.0661,50396.8
36.2745,-121.0655,50396.8
36.2745,-121.0650,50396.8
36.2745,-121.0647,50396.8
36.2745,-121.0641,50396.8
36.2745,-121.0636,50396.8
36.2745,-121.0630,50396.8
36.2745,-121.0627,50396.8
36.2745,-121.0622,50396.8
36.2745,-121.0616,50396.8
36.2745,-121.0613,50396.8
36.2745,-121.0608,50396.8
36.2745,-121.0602,50396.8
36.2745,-121.0597,50396.8
36.2746,-121.0594,50396.9
36.2746,-121.0588,50396.9
36.2746,-121.0583,50396.9
36.2746,-121.0580,50396.9
36.2746,-121.0575,50396.9
36.2746,-121.0569,50396.9
36.2746,-121.0566,50396.9
36.2746,-121.0561,50396.9
36.2746,-121.0555,50396.9
36.2746,-121.0550,50396.9
36.2746,-121.0547,50396.9
36.2746,-121.0541,50396.9
36.2746,-121.0536,50396.9
36.2746,-121.0533,50396.9
36.2746,-121.0527,50396.9
36.2746,-121.0522,50396.9
36.2746,-121.0516,50396.9
36.2747,-121.0513,50396.9
36.2747,-121.0508,50396.9
36.2747,-121.0502,50396.9
36.2747,-121.0500,50396.9
36.2747,-121.0494,50396.9
36.2747,-121.0488,50396.9
36.2747,-121.0483,50396.9
36.2747,-121.0480,50396.9
36.2747,-121.0475,50396.9
36.2747,-121.0469,50396.9
36.2747,-121.0466,50396.9
36.2747,-121.0461,50396.9
36.2747,-121.0455,50396.9
36.2747,-121.0450,50397.0
36.2747,-121.0447,50397.0
36.2747,-121.0441,50397.0
36.2747,-121.0436,50397.0
36.2747,-121.0433,50397.0
36.2748,-121.0427,50397.0
36.2748,-121.0422,50397.0
36.2748,-121.0416,50397.0
36.2748,-121.0413,50397.0
36.2748,-121.0408,50397.0
36.2748,-121.0402,50397.0
36.2748,-121.0400,50397.0
36.2748,-121.0394,50397.0
36.2748,-121.0388,50397.0
36.2748,-121.0386,50397.0
36.2748,-121.0380,50397.0
36.2748,-121.0375,50397.0
36.2748,-121.0369,50397.0
36.2748,-121.0366,50397.0
36.2748,-121.0361,50397.0
36.2748,-121.0355,50397.0
36.2748,-121.0352,50397.0
36.2748,-121.0347,50397.0
36.2749,-121.0341,50397.0
36.2749,-121.0336,50397.0
36.2749,-121.0333,50397.0
36.2749,-121.0327,50397.0
36.2749,-121.0322,50397.0
36.2749,-121.0319,50397.0
36.2749,-121.0313,50397.0
36.2749,-121.0308,50397.1
36.2749,-121.0302,50397.1
36.2749,-121.0300,50397.1
36.2749,-121.0294,50397.1
36.2749,-121.0288,50397.1
36.2749,-121.0286,50397.1
36.2749,-121.0280,50397.1
36.2749,-121.0275,50397.1
36.2749,-121.0269,50397.1
36.2749,-121.0266,50397.1
36.2749,-121.0261,50397.1
36.2750,-121.0255,50397.1
36.2750,-121.0252,50397.1
36.2750,-121.0247,50397.1
36.2750,-121.0241,50397.1
36.2750,-121.0236,50397.1
36.2750,-121.0233,50397.1
36.2750,-121.0227,50397.1
36.2750,-121.0222,50397.1
36.2750,-121.0219,50397.1
36.2750,-121.0213,50397.1
36.2750,-121.0208,50397.1
36.2750,-121.0202,50397.1
36.2750,-121.0200,50397.1
36.2750,-121.0194,50397.1
36.2750,-121.0188,50397.1
36.2750,-121.0186,50397.1
36.2750,-121.0180,50397.1
36.2750,-121.0175,50397.2
36.2751,-121.0172,50397.2
36.2751,-121.0166,50397.2
36.2751,-121.0161,50397.2
36.2751,-121.0155,50397.2
36.2751,-121.0152,50397.2
36.2751,-121.0147,50397.2
36.2751,-121.0141,50397.2
36.2751,-121.0138,50397.2
36.2751,-121.0133,50397.2
36.2751,-121.0127,50397.2
36.2751,-121.0122,50397.2
36.2751,-121.0119,50397.2
36.2751,-121.0113,50397.2
36.2751,-121.0108,50397.2
36.2751,-121.0105,50397.2
36.2751,-121.0100,50397.2
36.2751,-121.0094,50397.2
36.2751,-121.0088,50397.2
36.2752,-121.0086,50397.2
36.2752,-121.0080,50397.2
36.2752,-121.0075,50397.2
36.2752,-121.0072,50397.2
36.2752,-121.0066,50397.2
36.2752,-121.0061,50397.2
36.2752,-121.0055,50397.2
36.2752,-121.0052,50397.2
36.2752,-121.0047,50397.3
36.2752,-121.0041,50397.3
36.2752,-121.0038,50397.3
36.2752,-121.0033,50397.3
36.2752,-121.0027,50397.3
36.2752,-121.0022,50397.3
36.2752,-121.0019,50397.3
36.2752,-121.0013,50397.3
36.2752,-121.0008,50397.3
36.2752,-121.0005,50397.3
36.2753,-121.0000,50397.3
36.2753,-120.9994,50397.3
36.2753,-120.9991,50397.3
36.2753,-120.9986,50397.3
36.2753,-120.9980,50397.3
36.2753,-120.9975,50397.3
36.2753,-120.9972,50397.3
36.2753,-120.9966,50397.3
36.2753,-120.9961,50397.3
36.2753,-120.9958,50397.3
36.2753,-120.9952,50397.3
36.2753,-120.9947,50397.3
36.2753,-120.9941,50397.3
36.2753,-120.9938,50397.3
36.2753,-120.9933,50397.3
36.2753,-120.9927,50397.4
36.2753,-120.9925,50397.4
36.2753,-120.9919,50397.4
36.2753,-120.9913,50397.4
36.2754,-120.9908,50397.4
36.2754,-120.9905,50397.4
36.2754,-120.9900,50397.4
36.2754,-120.9897,50397.4
36.2754,-120.9891,50397.4
36.2754,-120.9888,50397.4
36.2755,-120.9883,50397.4
36.2755,-120.9880,50397.4
36.2755,-120.9875,50397.4
36.2755,-120.9872,50397.4
36.2756,-120.9866,50397.4
36.2756,-120.9863,50397.4
36.2756,-120.9858,50397.4
36.2756,-120.9855,50397.4
36.2756,-120.9850,50397.4
36.2757,-120.9847,50397.4
36.2757,-120.9841,50397.4
36.2757,-120.9836,50397.4
36.2757,-120.9833,50397.4
36.2758,-120.9827,50397.4
36.2758,-120.9825,50397.4
36.2758,-120.9819,50397.4
36.2758,-120.9816,50397.4
36.2758,-120.9811,50397.5
36.2759,-120.9808,50397.5
36.2759,-120.9802,50397.5
36.2759,-120.9800,50397.5
36.2759,-120.9794,50397.5
36.2760,-120.9791,50397.5
36.2760,-120.9786,50397.5
36.2760,-120.9783,50397.5
36.2760,-120.9777,50397.5
36.2760,-120.9775,50397.5
36.2761,-120.9769,50397.5
36.2761,-120.9766,50397.5
36.2761,-120.9761,50397.5
36.2761,-120.9758,50397.5
36.2762,-120.9752,50397.5
36.2762,-120.9750,50397.5
36.2762,-120.9744,50397.5
36.2762,-120.9741,50397.5
36.2763,-120.9736,50397.5
36.2763,-120.9733,50397.5
36.2763,-120.9727,50397.5
36.2763,-120.9725,50397.5
36.2763,-120.9719,50397.5
36.2764,-120.9716,50397.5
36.2764,-120.9711,50397.5
36.2764,-120.9708,50397.5
36.2764,-120.9702,50397.5
36.2765,-120.9697,50397.5
36.2765,-120.9694,50397.6
36.2765,-120.9688,50397.6
36.2765,-120.9686,50397.6
36.2765,-120.9680,50397.6
36.2766,-120.9677,50397.6
36.2766,-120.9672,50397.6
36.2766,-120.9669,50397.6
36.2766,-120.9663,50397.6
36.2767,-120.9661,50397.6
36.2767,-120.9655,50397.6
36.2767,-120.9652,50397.6
36.2767,-120.9647,50397.6
36.2767,-120.9644,50397.6
36.2768,-120.9638,50397.6
36.2768,-120.9636,50397.6
36.2768,-120.9630,50397.6
36.2768,-120.9627,50397.6
36.2769,-120.9622,50397.6
36.2769,-120.9619,50397.6
36.2769,-120.9613,50397.6
36.2769,-120.9611,50397.6
36.2769,-120.9605,50397.6
36.2770,-120.9602,50397.6
36.2770,-120.9597,50397.6
36.2770,-120.9594,50397.6
36.2770,-120.9588,50397.6
36.2771,-120.9586,50397.6
36.2771,-120.9580,50397.6
36.2771,-120.9577,50397.7
36.2771,-120.9572,50397.7
36.2771,-120.9566,50397.7
36.2772,-120.9563,50397.7
36.2772,-120.9558,50397.7
36.2772,-120.9555,50397.7
36.2772,-120.9550,50397.7
36.2773,-120.9547,50397.7
36.2773,-120.9541,50397.7
36.2773,-120.9538,50397.7
36.2773,-120.9533,50397.7
36.2773,-120.9530,50397.7
36.2774,-120.9525,50397.7
36.2774,-120.9522,50397.7
36.2774,-120.9516,50397.7
36.2774,-120.9513,50397.7
36.2775,-120.9508,50397.7
36.2775,-120.9505,50397.7
36.2775,-120.9500,50397.7
36.2775,-120.9497,50397.7
36.2775,-120.9491,50397.7
36.2776,-120.9488,50397.7
36.2776,-120.9483,50397.7
36.2776,-120.9480,50397.7
36.2776,-120.9475,50397.7
36.2777,-120.9472,50397.7
36.2777,-120.9466,50397.7
36.2777,-120.9463,50397.7
36.2777,-120.9458,50397.7
36.2777,-120.9455,50397.8
36.2778,-120.9450,50397.8
36.2778,-120.9447,50397.8
36.2778,-120.9441,50397.8
36.2778,-120.9438,50397.8
36.2779,-120.9433,50397.8
36.2779,-120.9427,50397.8
36.2779,-120.9425,50397.8
36.2779,-120.9419,50397.8
36.2779,-120.9416,50397.8
36.2780,-120.9411,50397.8
36.2780,-120.9408,50397.8
36.2780,-120.9402,50397.8
36.2780,-120.9400,50397.8
36.2781,-120.9394,50397.8
36.2781,-120.9391,50397.8
36.2781,-120.9386,50397.8
36.2781,-120.9383,50397.8
36.2781,-120.9377,50397.8
36.2782,-120.9375,50397.8
36.2782,-120.9369,50397.8
36.2782,-120.9366,50397.8
36.2782,-120.9361,50397.8
36.2782,-120.9358,50397.8
36.2783,-120.9352,50397.8
36.2783,-120.9350,50397.8
36.2783,-120.9344,50397.8
36.2783,-120.9341,50397.9
36.2784,-120.9336,50397.9
36.2784,-120.9333,50397.9
36.2784,-120.9327,50397.9
36.2784,-120.9325,50397.9
36.2784,-120.9319,50397.9
36.2785,-120.9316,50397.9
36.2785,-120.9311,50397.9
36.2785,-120.9308,50397.9
36.2785,-120.9302,50397.9
36.2786,-120.9300,50397.9
36.2786,-120.9294,50397.9
36.2786,-120.9288,50397.9
36.2786,-120.9286,50397.9
36.2786,-120.9280,50397.9
36.2787,-120.9277,50397.9
36.2787,-120.9272,50397.9
36.2787,-120.9269,50397.9
36.2787,-120.9263,50397.9
36.2788,-120.9261,50397.9
36.2788,-120.9255,50397.9
36.2788,-120.9252,50397.9
36.2788,-120.9247,50397.9
36.2788,-120.9244,50397.9
36.2789,-120.9238,50397.9
36.2789,-120.9236,50397.9
36.2789,-120.9230,50397.9
36.2789,-120.9227,50397.9
36.2790,-120.9222,50397.9
36.2790,-120.9219,50397.9
36.2790,-120.9213,50397.9
36.2790,-120.9211,50397.9
36.2790,-120.9205,50397.9
36.2791,-120.9202,50397.9
36.2791,-120.9197,50397.9
36.2791,-120.9194,50398.0
36.2791,-120.9188,50398.0
36.2792,-120.9186,50398.0
36.2792,-120.9180,50398.0
36.2792,-120.9177,50398.0
36.2792,-120.9172,50398.0
36.2792,-120.9169,50398.0
36.2793,-120.9163,50398.0
36.2793,-120.9161,50398.0
36.2793,-120.9155,50398.0
36.2793,-120.9150,50398.0
36.2794,-120.9147,50398.0
36.2794,-120.9141,50398.0
36.2794,-120.9138,50398.0
36.2794,-120.9133,50398.0
36.2794,-120.9130,50398.0
36.2795,-120.9125,50398.0
36.2795,-120.9122,50398.0
36.2795,-120.9116,50398.0
36.2795,-120.9113,50398.0
36.2796,-120.9108,50398.0
36.2796,-120.9105,50398.0
36.2796,-120.9100,50398.0
36.2796,-120.9097,50398.0
36.2796,-120.9091,50398.0
36.2797,-120.9088,50398.0
36.2797,-120.9083,50398.0
36.2797,-120.9080,50398.0
36.2797,-120.9075,50398.0
36.2798,-120.9072,50398.0
36.2798,-120.9066,50398.0
36.2798,-120.9063,50398.0
36.2798,-120.9058,50398.0
36.2798,-120.9055,50398.0
36.2799,-120.9050,50398.0
36.2799,-120.9047,50398.0
36.2799,-120.9041,50398.0
36.2799,-120.9038,50398.0
36.2799,-120.9033,50398.0
36.2800,-120.9030,50398.0
36.2800,-120.9025,50398.0
36.2800,-120.9022,50398.1
36.2800,-120.9016,50398.1
36.2801,-120.9011,50398.1
36.2801,-120.9008,50398.1
36.2801,-120.9002,50398.1
36.2801,-120.9000,50398.1
36.2801,-120.8994,50398.1
36.2802,-120.8991,50398.1
36.2802,-120.8986,50398.1
36.2802,-120.8983,50398.1
36.2802,-120.8977,50398.1
36.2803,-120.8975,50398.1
36.2803,-120.8969,50398.1
36.2803,-120.8966,50398.1
36.2803,-120.8961,50398.1
36.2803,-120.8958,50398.1
36.2804,-120.8952,50398.1
36.2804,-120.8950,50398.1
36.2804,-120.8944,50398.1
36.2804,-120.8941,50398.1
36.2805,-120.8936,50398.1
36.2805,-120.8933,50398.1
36.2805,-120.8927,50398.1
36.2805,-120.8925,50398.1
36.2805,-120.8919,50398.1
36.2806,-120.8916,50398.1
36.2806,-120.8911,50398.1
36.2806,-120.8908,50398.1
36.2806,-120.8902,50398.1
36.2807,-120.8900,50398.1
36.2807,-120.8894,50398.1
36.2807,-120.8888,50398.1
36.2807,-120.8886,50398.1
36.2807,-120.8880,50398.1
36.2807,-120.8877,50398.1
36.2807,-120.8872,50398.1
36.2806,-120.8869,50398.1
36.2806,-120.8863,50398.1
36.2806,-120.8858,50398.1
36.2806,-120.8855,50398.1
36.2806,-120.8850,50398.1
36.2806,-120.8847,50398.1
36.2806,-120.8841,50398.1
36.2806,-120.8838,50398.1
36.2806,-120.8833,50398.1
36.2806,-120.8827,50398.1
36.2806,-120.8825,50398.1
36.2806,-120.8819,50398.1
36.2806,-120.8816,50398.1
36.2806,-120.8811,50398.1
36.2806,-120.8808,50398.1
36.2806,-120.8802,50398.1
36.2806,-120.8800,50398.1
36.2806,-120.8794,50398.1
36.2806,-120.8788,50398.1
36.2806,-120.8786,50398.1
36.2805,-120.8780,50398.1
36.2805,-120.8777,50398.2
36.2805,-120.8772,50398.2
36.2805,-120.8769,50398.2
36.2805,-120.8763,50398.2
36.2805,-120.8758,50398.2
36.2805,-120.8755,50398.2
36.2805,-120.8750,50398.2
36.2805,-120.8747,50398.2
36.2805,-120.8741,50398.2
36.2805,-120.8738,50398.2
36.2805,-120.8733,50398.2
36.2805,-120.8727,50398.2
36.2805,-120.8725,50398.2
36.2805,-120.8719,50398.2
36.2805,-120.8716,50398.2
36.2805,-120.8711,50398.2
36.2805,-120.8708,50398.2
36.2805,-120.8702,50398.2
36.2805,-120.8697,50398.2
36.2805,-120.8694,50398.2
36.2804,-120.8688,50398.2
36.2804,-120.8686,50398.2
36.2804,-120.8680,50398.2
36.2804,-120.8677,50398.2
36.2804,-120.8672,50398.2
36.2804,-120.8666,50398.2
36.2804,-120.8663,50398.2
36.2804,-120.8658,50398.2
36.2804,-120.8655,50398.2
36.2804,-120.8650,50398.2
36.2804,-120.8647,50398.2
36.2804,-120.8641,50398.2
36.2804,-120.8636,50398.2
36.2804,-120.8633,50398.2
